Category,Item_Code,Price,Quantity,Source,Price_with_30_percent_markup
178,tw,0.006,255,V3,0.0078000000000000005
178,tw,0.006,272,V3,0.0078000000000000005
178,ig,0.098,1,V3,0.1274
178,ig,0.054,1,V3,0.0702
178,tg,0.42,1,V3,0.546
178,vi,0.116,1,V3,0.15080000000000002
178,vi,0.302,83,V3,0.3926
178,vi,0.076,190,V3,0.0988
178,vi,0.076,293,V3,0.0988
178,vi,0.076,162,V3,0.0988
178,fb,0.087,1,V3,0.11309999999999999
178,fb,0.054,1,V3,0.0702
178,fb,0.108,52,V3,0.1404
178,fb,0.004,261,V3,0.005200000000000001
178,fb,0.004,166,V3,0.005200000000000001
178,fb,0.004,278,V3,0.005200000000000001
178,sn,0.117,1,V3,0.1521
178,sn,0.098,1,V3,0.1274
178,sn,0.152,2,V3,0.1976
178,sn,0.006,184,V3,0.0078000000000000005
178,sn,0.006,233,V3,0.0078000000000000005
178,sn,0.006,281,V3,0.0078000000000000005
178,wa,0.337,1,V3,0.43810000000000004
178,wa,0.584,86,V3,0.7592
171,tw,0.282,67,V3,0.3666
171,tw,0.098,1,V3,0.1274
171,tw,0.006,281,V3,0.0078000000000000005
171,tw,0.006,260,V3,0.0078000000000000005
171,tw,0.006,182,V3,0.0078000000000000005
171,vi,0.198,66,V3,0.2574
171,vi,0.116,1,V3,0.15080000000000002
171,vi,0.198,162,V3,0.2574
171,vi,0.198,249,V3,0.2574
171,vi,0.198,279,V3,0.2574
171,ig,0.098,1,V3,0.1274
171,ig,0.054,1,V3,0.0702
171,ig,0.188,99,V3,0.2444
171,fb,0.087,1,V3,0.11309999999999999
171,fb,0.054,1,V3,0.0702
171,fb,0.188,78,V3,0.2444
171,fb,0.188,255,V3,0.2444
171,fb,0.188,215,V3,0.2444
171,fb,0.188,186,V3,0.2444
171,sn,0.117,1,V3,0.1521
171,sn,0.098,1,V3,0.1274
171,sn,0.198,4,V3,0.2574
171,sn,0.006,278,V3,0.0078000000000000005
171,sn,0.006,195,V3,0.0078000000000000005
171,sn,0.006,163,V3,0.0078000000000000005
171,wa,0.337,1,V3,0.43810000000000004
171,wa,0.584,2,V3,0.7592
47,fb,0.196,1,V3,0.2548
47,fb,0.054,1,V3,0.0702
47,fb,0.087,1,V3,0.11309999999999999
47,fb,0.271,112,V3,0.35230000000000006
47,fb,0.054,1,V3,0.0702
47,fb,0.067,3143,V3,0.08710000000000001
47,fb,0.054,231,V3,0.0702
47,fb,0.054,177,V3,0.0702
47,fb,0.054,166,V3,0.0702
47,ig,0.196,1,V3,0.2548
47,ig,0.054,1,V3,0.0702
47,ig,0.098,1,V3,0.1274
47,ig,0.054,1,V3,0.0702
47,ig,0.203,128,V3,0.2639
47,ig,0.067,1357,V3,0.08710000000000001
47,wa,0.475,1,V3,0.6174999999999999
47,wa,0.337,1,V3,0.43810000000000004
47,wa,0.902,85,V3,1.1726
47,wa,0.634,363,V3,0.8242
47,tw,0.054,1,V3,0.0702
47,tw,0.098,1,V3,0.1274
47,tw,0.203,87,V3,0.2639
47,tw,0.203,429,V3,0.2639
47,tw,0.048,278,V3,0.062400000000000004
47,tw,0.048,273,V3,0.062400000000000004
47,tw,0.048,182,V3,0.062400000000000004
47,vi,0.116,1,V3,0.15080000000000002
47,vi,0.203,66,V3,0.2639
47,vi,0.203,492,V3,0.2639
47,vi,0.068,276,V3,0.0884
47,vi,0.068,213,V3,0.0884
47,vi,0.068,245,V3,0.0884
47,sn,0.117,1,V3,0.1521
47,sn,0.098,1,V3,0.1274
47,sn,0.152,2,V3,0.1976
47,sn,0.152,290,V3,0.1976
47,sn,0.006,258,V3,0.0078000000000000005
47,sn,0.006,249,V3,0.0078000000000000005
47,sn,0.006,189,V3,0.0078000000000000005
140,wa,0.584,62,V3,0.7592
140,wa,0.337,1,V3,0.43810000000000004
140,ig,0.098,1,V3,0.1274
140,ig,0.054,1,V3,0.0702
140,ig,0.166,109,V3,0.21580000000000002
140,ig,0.068,190,V3,0.0884
140,ig,0.068,249,V3,0.0884
140,ig,0.068,259,V3,0.0884
140,tg,0.42,1,V3,0.546
140,vi,0.116,1,V3,0.15080000000000002
140,vi,0.166,98,V3,0.21580000000000002
140,vi,0.08,293,V3,0.10400000000000001
140,vi,0.08,187,V3,0.10400000000000001
140,vi,0.08,170,V3,0.10400000000000001
140,fb,0.087,1,V3,0.11309999999999999
140,fb,0.054,1,V3,0.0702
140,fb,0.166,100,V3,0.21580000000000002
140,fb,0.166,203,V3,0.21580000000000002
140,fb,0.166,277,V3,0.21580000000000002
140,fb,0.166,236,V3,0.21580000000000002
140,sn,0.117,1,V3,0.1521
140,sn,0.098,1,V3,0.1274
140,sn,0.166,4,V3,0.21580000000000002
140,sn,0.006,275,V3,0.0078000000000000005
140,sn,0.006,184,V3,0.0078000000000000005
140,sn,0.006,258,V3,0.0078000000000000005
140,tw,0.098,1,V3,0.1274
140,tw,0.166,106,V3,0.21580000000000002
140,tw,0.006,200,V3,0.0078000000000000005
140,tw,0.006,216,V3,0.0078000000000000005
140,tw,0.006,158,V3,0.0078000000000000005
136,wa,0.584,112,V3,0.7592
136,wa,0.337,1,V3,0.43810000000000004
136,ig,0.054,1,V3,0.0702
136,ig,0.098,1,V3,0.1274
136,ig,0.054,1,V3,0.0702
136,ig,0.108,56,V3,0.1404
136,fb,0.054,1,V3,0.0702
136,fb,0.087,1,V3,0.11309999999999999
136,fb,0.054,1,V3,0.0702
136,fb,0.108,94,V3,0.1404
136,fb,0.108,219,V3,0.1404
136,fb,0.108,245,V3,0.1404
136,fb,0.108,203,V3,0.1404
136,tw,0.054,1,V3,0.0702
136,tw,0.098,1,V3,0.1274
136,tw,0.216,72,V3,0.2808
136,tw,0.006,208,V3,0.0078000000000000005
136,tw,0.006,191,V3,0.0078000000000000005
136,tw,0.006,288,V3,0.0078000000000000005
136,tg,0.42,1,V3,0.546
136,vi,0.116,1,V3,0.15080000000000002
136,vi,0.302,135,V3,0.3926
136,vi,0.07,279,V3,0.09100000000000001
136,vi,0.07,210,V3,0.09100000000000001
136,vi,0.07,180,V3,0.09100000000000001
136,sn,0.117,1,V3,0.1521
136,sn,0.098,1,V3,0.1274
136,sn,0.152,2,V3,0.1976
136,sn,0.006,162,V3,0.0078000000000000005
136,sn,0.006,169,V3,0.0078000000000000005
136,sn,0.006,209,V3,0.0078000000000000005
97,wa,1.334,116,V3,1.7342000000000002
97,wa,0.337,1,V3,0.43810000000000004
97,fb,0.054,1,V3,0.0702
97,fb,0.087,1,V3,0.11309999999999999
97,fb,0.054,1,V3,0.0702
97,fb,0.127,94,V3,0.1651
97,tw,0.054,1,V3,0.0702
97,tw,0.098,1,V3,0.1274
97,tw,0.134,139,V3,0.17420000000000002
97,ig,0.098,1,V3,0.1274
97,ig,0.191,109,V3,0.24830000000000002
97,ig,0.054,1,V3,0.0702
97,tg,1.47,1,V3,1.911
97,tg,1.25,128,V3,1.625
97,vi,0.116,1,V3,0.15080000000000002
97,vi,0.152,97,V3,0.1976
97,sn,0.117,1,V3,0.1521
97,sn,0.098,1,V3,0.1274
97,sn,0.152,64,V3,0.1976
138,wa,0.584,71,V3,0.7592
138,wa,0.337,1,V3,0.43810000000000004
138,ig,0.054,1,V3,0.0702
138,ig,0.098,1,V3,0.1274
138,ig,0.054,1,V3,0.0702
138,ig,0.143,106,V3,0.18589999999999998
138,ig,0.006,215,V3,0.0078000000000000005
138,fb,0.054,1,V3,0.0702
138,fb,0.087,1,V3,0.11309999999999999
138,fb,0.054,1,V3,0.0702
138,fb,0.136,75,V3,0.1768
138,fb,0.136,191,V3,0.1768
138,fb,0.004,157,V3,0.005200000000000001
138,fb,0.004,189,V3,0.005200000000000001
138,tw,0.054,1,V3,0.0702
138,tw,0.098,1,V3,0.1274
138,tw,0.502,142,V3,0.6526000000000001
138,tw,0.006,280,V3,0.0078000000000000005
138,tw,0.006,285,V3,0.0078000000000000005
138,tw,0.006,240,V3,0.0078000000000000005
138,tg,0.42,1,V3,0.546
138,vi,0.116,1,V3,0.15080000000000002
138,vi,0.181,108,V3,0.2353
138,vi,0.056,220,V3,0.0728
138,vi,0.056,210,V3,0.0728
138,vi,0.056,178,V3,0.0728
138,sn,0.117,1,V3,0.1521
138,sn,0.098,1,V3,0.1274
138,sn,0.152,2,V3,0.1976
138,sn,0.006,242,V3,0.0078000000000000005
138,sn,0.006,164,V3,0.0078000000000000005
138,sn,0.006,173,V3,0.0078000000000000005
124,ig,0.054,1,V3,0.0702
124,ig,0.098,1,V3,0.1274
124,ig,0.054,1,V3,0.0702
124,ig,0.166,123,V3,0.21580000000000002
124,fb,0.054,1,V3,0.0702
124,fb,0.087,1,V3,0.11309999999999999
124,fb,0.054,1,V3,0.0702
124,fb,0.166,102,V3,0.21580000000000002
124,fb,0.166,201,V3,0.21580000000000002
124,fb,0.166,244,V3,0.21580000000000002
124,fb,0.166,287,V3,0.21580000000000002
124,tw,0.054,1,V3,0.0702
124,tw,0.098,1,V3,0.1274
124,tw,0.166,66,V3,0.21580000000000002
124,tw,0.006,191,V3,0.0078000000000000005
124,tw,0.006,230,V3,0.0078000000000000005
124,tw,0.006,221,V3,0.0078000000000000005
124,tg,0.42,1,V3,0.546
124,vi,0.116,1,V3,0.15080000000000002
124,vi,0.166,88,V3,0.21580000000000002
124,vi,0.06,261,V3,0.078
124,vi,0.06,193,V3,0.078
124,vi,0.06,150,V3,0.078
124,sn,0.117,1,V3,0.1521
124,sn,0.098,1,V3,0.1274
124,sn,0.166,4,V3,0.21580000000000002
124,sn,0.006,241,V3,0.0078000000000000005
124,sn,0.006,220,V3,0.0078000000000000005
124,sn,0.006,172,V3,0.0078000000000000005
124,wa,0.337,1,V3,0.43810000000000004
124,wa,0.584,70,V3,0.7592
124,li,0.166,53,V3,0.21580000000000002
124,li,0.004,238,V3,0.005200000000000001
124,li,0.004,241,V3,0.005200000000000001
124,li,0.004,212,V3,0.005200000000000001
116,ig,0.054,1,V3,0.0702
116,ig,0.098,1,V3,0.1274
116,ig,0.054,1,V3,0.0702
116,ig,0.178,148,V3,0.2314
116,ig,0.067,250,V3,0.08710000000000001
116,fb,0.054,1,V3,0.0702
116,fb,0.087,1,V3,0.11309999999999999
116,fb,0.054,1,V3,0.0702
116,fb,0.19,108,V3,0.24700000000000003
116,fb,0.067,346,V3,0.08710000000000001
116,fb,0.058,266,V3,0.07540000000000001
116,fb,0.058,275,V3,0.07540000000000001
116,fb,0.058,259,V3,0.07540000000000001
116,tw,0.054,1,V3,0.0702
116,tw,0.098,1,V3,0.1274
116,tw,0.178,79,V3,0.2314
116,tw,0.178,404,V3,0.2314
116,tw,0.006,269,V3,0.0078000000000000005
116,tw,0.006,248,V3,0.0078000000000000005
116,tw,0.006,166,V3,0.0078000000000000005
116,tg,0.42,1,V3,0.546
116,vi,0.116,1,V3,0.15080000000000002
116,vi,0.178,107,V3,0.2314
116,vi,0.178,865,V3,0.2314
116,vi,0.067,203,V3,0.08710000000000001
116,vi,0.067,202,V3,0.08710000000000001
116,vi,0.067,214,V3,0.08710000000000001
116,sn,0.117,1,V3,0.1521
116,sn,0.098,1,V3,0.1274
116,sn,0.178,4,V3,0.2314
116,sn,0.178,324,V3,0.2314
116,sn,0.006,257,V3,0.0078000000000000005
116,sn,0.006,209,V3,0.0078000000000000005
116,sn,0.006,171,V3,0.0078000000000000005
133,ig,0.098,1,V3,0.1274
133,ig,0.178,129,V3,0.2314
133,ig,0.054,1,V3,0.0702
133,tg,0.42,1,V3,0.546
133,tg,0.835,112,V3,1.0855
133,vi,0.116,1,V3,0.15080000000000002
133,vi,0.178,92,V3,0.2314
133,vi,0.006,235,V3,0.0078000000000000005
133,vi,0.006,203,V3,0.0078000000000000005
133,vi,0.006,201,V3,0.0078000000000000005
133,fb,0.087,1,V3,0.11309999999999999
133,fb,0.054,1,V3,0.0702
133,fb,0.178,68,V3,0.2314
133,fb,0.178,291,V3,0.2314
133,fb,0.004,269,V3,0.005200000000000001
133,fb,0.004,240,V3,0.005200000000000001
133,sn,0.117,1,V3,0.1521
133,sn,0.098,1,V3,0.1274
133,sn,0.168,4,V3,0.2184
133,sn,0.006,207,V3,0.0078000000000000005
133,sn,0.006,265,V3,0.0078000000000000005
133,sn,0.006,292,V3,0.0078000000000000005
133,wa,0.337,1,V3,0.43810000000000004
133,wa,0.835,132,V3,1.0855
133,tw,0.098,1,V3,0.1274
133,tw,0.178,101,V3,0.2314
133,tw,0.006,202,V3,0.0078000000000000005
133,tw,0.006,186,V3,0.0078000000000000005
133,tw,0.006,175,V3,0.0078000000000000005
133,li,0.156,237,V3,0.2028
133,li,0.156,190,V3,0.2028
133,li,0.156,232,V3,0.2028
179,ig,0.098,1,V3,0.1274
179,ig,0.054,1,V3,0.0702
179,tg,0.42,1,V3,0.546
179,vi,0.116,1,V3,0.15080000000000002
179,vi,0.118,2,V3,0.1534
179,vi,0.004,276,V3,0.005200000000000001
179,vi,0.004,238,V3,0.005200000000000001
179,vi,0.004,220,V3,0.005200000000000001
179,fb,0.087,1,V3,0.11309999999999999
179,fb,0.054,1,V3,0.0702
179,sn,0.117,1,V3,0.1521
179,sn,0.098,1,V3,0.1274
179,sn,0.006,173,V3,0.0078000000000000005
179,sn,0.006,224,V3,0.0078000000000000005
179,sn,0.006,226,V3,0.0078000000000000005
179,wa,0.337,1,V3,0.43810000000000004
179,wa,0.584,67,V3,0.7592
179,tw,0.098,1,V3,0.1274
179,tw,0.502,104,V3,0.6526000000000001
179,tw,0.072,160,V3,0.0936
179,tw,0.072,252,V3,0.0936
179,tw,0.072,250,V3,0.0936
96,ig,0.098,1,V3,0.1274
96,ig,0.143,106,V3,0.18589999999999998
96,ig,0.054,1,V3,0.0702
96,ig,0.143,241,V3,0.18589999999999998
96,ig,0.143,221,V3,0.18589999999999998
96,ig,0.143,285,V3,0.18589999999999998
96,tg,0.42,1,V3,0.546
96,tg,0.502,120,V3,0.6526000000000001
96,vi,0.116,1,V3,0.15080000000000002
96,vi,0.152,150,V3,0.1976
96,vi,0.07,231,V3,0.09100000000000001
96,vi,0.07,159,V3,0.09100000000000001
96,vi,0.07,237,V3,0.09100000000000001
96,fb,0.087,1,V3,0.11309999999999999
96,fb,0.167,88,V3,0.21710000000000002
96,fb,0.054,1,V3,0.0702
96,fb,0.167,199,V3,0.21710000000000002
96,fb,0.167,174,V3,0.21710000000000002
96,fb,0.167,288,V3,0.21710000000000002
96,sn,0.117,1,V3,0.1521
96,sn,0.098,1,V3,0.1274
96,sn,0.152,4,V3,0.1976
96,sn,0.006,239,V3,0.0078000000000000005
96,sn,0.006,262,V3,0.0078000000000000005
96,sn,0.006,256,V3,0.0078000000000000005
96,wa,0.337,1,V3,0.43810000000000004
96,tw,0.098,1,V3,0.1274
96,tw,0.502,127,V3,0.6526000000000001
176,ig,0.098,1,V3,0.1274
176,ig,0.235,114,V3,0.3055
176,ig,0.054,1,V3,0.0702
176,tg,0.42,1,V3,0.546
176,tg,1.097,117,V3,1.4261
176,vi,0.116,1,V3,0.15080000000000002
176,vi,0.314,78,V3,0.4082
176,vi,0.006,273,V3,0.0078000000000000005
176,vi,0.006,298,V3,0.0078000000000000005
176,vi,0.006,263,V3,0.0078000000000000005
176,fb,0.087,1,V3,0.11309999999999999
176,fb,0.235,74,V3,0.3055
176,fb,0.054,1,V3,0.0702
176,fb,0.05,167,V3,0.065
176,fb,0.05,246,V3,0.065
176,fb,0.05,273,V3,0.065
176,sn,0.117,1,V3,0.1521
176,sn,0.098,1,V3,0.1274
176,sn,0.263,58,V3,0.34190000000000004
176,sn,0.006,248,V3,0.0078000000000000005
176,sn,0.006,169,V3,0.0078000000000000005
176,sn,0.006,294,V3,0.0078000000000000005
176,wa,0.337,1,V3,0.43810000000000004
176,wa,1.044,132,V3,1.3572000000000002
176,tw,0.098,1,V3,0.1274
176,tw,0.134,145,V3,0.17420000000000002
176,tw,0.006,260,V3,0.0078000000000000005
176,tw,0.006,273,V3,0.0078000000000000005
176,tw,0.006,184,V3,0.0078000000000000005
132,ig,0.054,1,V3,0.0702
132,ig,0.098,1,V3,0.1274
132,ig,0.054,1,V3,0.0702
132,ig,0.23,87,V3,0.29900000000000004
132,fb,0.054,1,V3,0.0702
132,fb,0.087,1,V3,0.11309999999999999
132,fb,0.054,1,V3,0.0702
132,fb,0.23,71,V3,0.29900000000000004
132,fb,0.056,173,V3,0.0728
132,fb,0.056,245,V3,0.0728
132,fb,0.056,181,V3,0.0728
132,tw,0.054,1,V3,0.0702
132,tw,0.098,1,V3,0.1274
132,tw,0.23,78,V3,0.29900000000000004
132,tw,0.006,269,V3,0.0078000000000000005
132,tw,0.006,242,V3,0.0078000000000000005
132,tw,0.006,234,V3,0.0078000000000000005
132,vi,0.116,1,V3,0.15080000000000002
132,vi,0.23,114,V3,0.29900000000000004
132,vi,0.068,195,V3,0.0884
132,vi,0.068,155,V3,0.0884
132,vi,0.068,220,V3,0.0884
132,sn,0.117,1,V3,0.1521
132,sn,0.098,1,V3,0.1274
132,sn,0.23,4,V3,0.29900000000000004
132,sn,0.006,168,V3,0.0078000000000000005
132,sn,0.006,237,V3,0.0078000000000000005
132,sn,0.006,273,V3,0.0078000000000000005
132,wa,0.337,1,V3,0.43810000000000004
132,wa,0.584,2,V3,0.7592
132,li,0.215,236,V3,0.2795
132,li,0.215,211,V3,0.2795
132,li,0.215,246,V3,0.2795
95,ig,0.054,1,V3,0.0702
95,ig,0.098,1,V3,0.1274
95,ig,0.054,1,V3,0.0702
95,ig,0.127,298,V3,0.1651
95,fb,0.054,1,V3,0.0702
95,fb,0.087,1,V3,0.11309999999999999
95,fb,0.054,1,V3,0.0702
95,fb,0.136,231,V3,0.1768
95,fb,0.136,188,V3,0.1768
95,fb,0.136,159,V3,0.1768
95,tw,0.054,1,V3,0.0702
95,tw,0.098,1,V3,0.1274
95,tw,0.048,235,V3,0.062400000000000004
95,tw,0.048,202,V3,0.062400000000000004
95,tw,0.048,212,V3,0.062400000000000004
95,vi,0.116,1,V3,0.15080000000000002
95,vi,0.181,170,V3,0.2353
95,vi,0.181,256,V3,0.2353
95,vi,0.181,260,V3,0.2353
95,sn,0.117,1,V3,0.1521
95,sn,0.098,1,V3,0.1274
95,sn,0.006,298,V3,0.0078000000000000005
95,sn,0.006,261,V3,0.0078000000000000005
95,sn,0.006,249,V3,0.0078000000000000005
20,fb,0.196,1,V3,0.2548
20,fb,0.054,1,V3,0.0702
20,fb,0.087,1,V3,0.11309999999999999
20,fb,0.054,1,V3,0.0702
20,fb,0.288,192,V3,0.3744
20,fb,0.288,185,V3,0.3744
20,fb,0.288,237,V3,0.3744
20,ig,0.087,1,V3,0.11309999999999999
20,ig,0.054,1,V3,0.0702
20,ig,0.098,1,V3,0.1274
20,ig,0.054,1,V3,0.0702
20,wa,0.682,1,V3,0.8866
20,wa,0.337,1,V3,0.43810000000000004
20,tw,0.155,1,V3,0.2015
20,tw,0.054,1,V3,0.0702
20,tw,0.098,1,V3,0.1274
20,tw,0.006,262,V3,0.0078000000000000005
20,tw,0.006,245,V3,0.0078000000000000005
20,tw,0.006,184,V3,0.0078000000000000005
20,vi,0.116,1,V3,0.15080000000000002
20,vi,0.116,1,V3,0.15080000000000002
20,vi,0.063,268,V3,0.0819
20,vi,0.063,182,V3,0.0819
20,vi,0.063,217,V3,0.0819
20,tg,0.42,1,V3,0.546
20,sn,0.117,1,V3,0.1521
20,sn,0.098,1,V3,0.1274
20,sn,0.036,178,V3,0.0468
20,sn,0.036,255,V3,0.0468
20,sn,0.036,249,V3,0.0468
79,ig,0.054,1,V3,0.0702
79,ig,0.098,1,V3,0.1274
79,ig,0.054,1,V3,0.0702
79,ig,0.138,260,V3,0.17940000000000003
79,ig,0.138,192,V3,0.17940000000000003
79,ig,0.138,155,V3,0.17940000000000003
79,fb,0.054,1,V3,0.0702
79,fb,0.087,1,V3,0.11309999999999999
79,fb,0.054,1,V3,0.0702
79,fb,0.127,248,V3,0.1651
79,fb,0.127,195,V3,0.1651
79,fb,0.127,207,V3,0.1651
79,tw,0.054,1,V3,0.0702
79,tw,0.098,1,V3,0.1274
79,tw,0.006,251,V3,0.0078000000000000005
79,tw,0.006,214,V3,0.0078000000000000005
79,tw,0.006,225,V3,0.0078000000000000005
79,tg,0.42,1,V3,0.546
79,vi,0.116,1,V3,0.15080000000000002
79,vi,0.004,168,V3,0.005200000000000001
79,vi,0.004,262,V3,0.005200000000000001
79,vi,0.004,265,V3,0.005200000000000001
79,sn,0.117,1,V3,0.1521
79,sn,0.098,1,V3,0.1274
79,sn,0.006,298,V3,0.0078000000000000005
79,sn,0.006,171,V3,0.0078000000000000005
79,sn,0.006,183,V3,0.0078000000000000005
79,wa,0.337,1,V3,0.43810000000000004
106,ig,0.054,1,V3,0.0702
106,ig,0.098,1,V3,0.1274
106,ig,0.054,1,V3,0.0702
106,ig,0.054,205,V3,0.0702
106,ig,0.054,266,V3,0.0702
106,ig,0.054,210,V3,0.0702
106,fb,0.054,1,V3,0.0702
106,fb,0.087,1,V3,0.11309999999999999
106,fb,0.054,1,V3,0.0702
106,fb,0.167,150,V3,0.21710000000000002
106,fb,0.167,299,V3,0.21710000000000002
106,fb,0.167,170,V3,0.21710000000000002
106,tw,0.054,1,V3,0.0702
106,tw,0.098,1,V3,0.1274
106,tw,0.006,279,V3,0.0078000000000000005
106,tw,0.006,295,V3,0.0078000000000000005
106,tw,0.006,180,V3,0.0078000000000000005
106,tg,0.42,1,V3,0.546
106,vi,0.116,1,V3,0.15080000000000002
106,vi,0.062,236,V3,0.0806
106,vi,0.062,268,V3,0.0806
106,vi,0.062,234,V3,0.0806
106,sn,0.117,1,V3,0.1521
106,sn,0.098,1,V3,0.1274
106,sn,0.006,242,V3,0.0078000000000000005
106,sn,0.006,212,V3,0.0078000000000000005
106,sn,0.006,219,V3,0.0078000000000000005
106,wa,0.337,1,V3,0.43810000000000004
106,li,0.166,299,V3,0.21580000000000002
106,li,0.166,269,V3,0.21580000000000002
106,li,0.166,269,V3,0.21580000000000002
91,ig,0.054,1,V3,0.0702
91,ig,0.098,1,V3,0.1274
91,ig,0.054,1,V3,0.0702
91,fb,0.054,1,V3,0.0702
91,fb,0.087,1,V3,0.11309999999999999
91,fb,0.054,1,V3,0.0702
91,fb,0.167,162,V3,0.21710000000000002
91,fb,0.167,275,V3,0.21710000000000002
91,fb,0.167,179,V3,0.21710000000000002
91,tw,0.054,1,V3,0.0702
91,tw,0.098,1,V3,0.1274
91,tw,0.006,254,V3,0.0078000000000000005
91,tw,0.006,205,V3,0.0078000000000000005
91,tw,0.006,190,V3,0.0078000000000000005
91,sn,0.117,1,V3,0.1521
91,sn,0.098,1,V3,0.1274
91,sn,0.006,279,V3,0.0078000000000000005
91,sn,0.006,180,V3,0.0078000000000000005
91,sn,0.006,276,V3,0.0078000000000000005
91,wa,0.337,1,V3,0.43810000000000004
91,vi,0.006,184,V3,0.0078000000000000005
91,vi,0.006,296,V3,0.0078000000000000005
91,vi,0.006,204,V3,0.0078000000000000005
91,li,0.006,230,V3,0.0078000000000000005
91,li,0.006,229,V3,0.0078000000000000005
91,li,0.006,184,V3,0.0078000000000000005
103,ig,0.054,282,V3,0.0702
103,ig,0.098,1,V3,0.1274
103,ig,0.054,1,V3,0.0702
103,ig,0.178,109,V3,0.2314
103,ig,0.054,152,V3,0.0702
103,ig,0.054,237,V3,0.0702
103,ig,0.054,269,V3,0.0702
103,fb,0.054,1,V3,0.0702
103,fb,0.087,1,V3,0.11309999999999999
103,fb,0.054,1,V3,0.0702
103,fb,0.178,73,V3,0.2314
103,tw,0.054,1,V3,0.0702
103,tw,0.098,1,V3,0.1274
103,tw,0.178,68,V3,0.2314
103,tw,0.006,192,V3,0.0078000000000000005
103,tw,0.006,231,V3,0.0078000000000000005
103,tw,0.006,216,V3,0.0078000000000000005
103,tg,0.42,1,V3,0.546
103,vi,0.116,1,V3,0.15080000000000002
103,vi,0.178,103,V3,0.2314
103,vi,0.064,191,V3,0.08320000000000001
103,vi,0.064,258,V3,0.08320000000000001
103,vi,0.064,172,V3,0.08320000000000001
103,sn,0.117,1,V3,0.1521
103,sn,0.098,1,V3,0.1274
103,sn,0.178,4,V3,0.2314
103,sn,0.006,174,V3,0.0078000000000000005
103,sn,0.006,265,V3,0.0078000000000000005
103,sn,0.006,182,V3,0.0078000000000000005
103,wa,0.337,1,V3,0.43810000000000004
103,wa,0.584,2,V3,0.7592
102,ig,0.054,1,V3,0.0702
102,ig,0.098,1,V3,0.1274
102,ig,0.054,1,V3,0.0702
102,ig,0.068,253,V3,0.0884
102,ig,0.068,239,V3,0.0884
102,ig,0.068,161,V3,0.0884
102,fb,0.054,1,V3,0.0702
102,fb,0.087,1,V3,0.11309999999999999
102,fb,0.054,1,V3,0.0702
102,fb,0.177,222,V3,0.2301
102,fb,0.177,220,V3,0.2301
102,fb,0.177,167,V3,0.2301
102,tw,0.054,1,V3,0.0702
102,tw,0.098,1,V3,0.1274
102,tw,0.006,291,V3,0.0078000000000000005
102,tw,0.006,273,V3,0.0078000000000000005
102,tw,0.006,291,V3,0.0078000000000000005
102,vi,0.116,1,V3,0.15080000000000002
102,vi,0.05,159,V3,0.065
102,vi,0.05,163,V3,0.065
102,vi,0.05,160,V3,0.065
102,sn,0.117,1,V3,0.1521
102,sn,0.098,1,V3,0.1274
102,sn,0.006,297,V3,0.0078000000000000005
102,sn,0.006,291,V3,0.0078000000000000005
102,sn,0.006,177,V3,0.0078000000000000005
102,wa,0.337,1,V3,0.43810000000000004
111,ig,0.054,1,V3,0.0702
111,ig,0.098,1,V3,0.1274
111,ig,0.054,1,V3,0.0702
111,ig,0.178,106,V3,0.2314
111,ig,0.084,227,V3,0.1092
111,ig,0.084,253,V3,0.1092
111,ig,0.084,188,V3,0.1092
111,fb,0.054,1,V3,0.0702
111,fb,0.087,1,V3,0.11309999999999999
111,fb,0.054,1,V3,0.0702
111,fb,0.178,60,V3,0.2314
111,fb,0.178,195,V3,0.2314
111,fb,0.178,227,V3,0.2314
111,fb,0.178,295,V3,0.2314
111,tw,0.054,1,V3,0.0702
111,tw,0.098,1,V3,0.1274
111,tw,0.178,93,V3,0.2314
111,tw,0.006,230,V3,0.0078000000000000005
111,tw,0.006,160,V3,0.0078000000000000005
111,tw,0.006,283,V3,0.0078000000000000005
111,tg,0.42,1,V3,0.546
111,vi,0.116,1,V3,0.15080000000000002
111,vi,0.178,72,V3,0.2314
111,vi,0.004,204,V3,0.005200000000000001
111,vi,0.004,225,V3,0.005200000000000001
111,vi,0.004,276,V3,0.005200000000000001
111,sn,0.117,1,V3,0.1521
111,sn,0.098,1,V3,0.1274
111,sn,0.178,4,V3,0.2314
111,sn,0.006,159,V3,0.0078000000000000005
111,sn,0.006,196,V3,0.0078000000000000005
111,sn,0.006,278,V3,0.0078000000000000005
150,ig,0.054,1,V3,0.0702
150,ig,0.098,1,V3,0.1274
150,ig,0.054,1,V3,0.0702
150,fb,0.054,1,V3,0.0702
150,fb,0.087,1,V3,0.11309999999999999
150,fb,0.054,1,V3,0.0702
150,fb,0.106,153,V3,0.1378
150,fb,0.106,201,V3,0.1378
150,fb,0.106,198,V3,0.1378
150,tw,0.054,1,V3,0.0702
150,tw,0.098,1,V3,0.1274
150,tw,0.019,299,V3,0.0247
150,tw,0.019,210,V3,0.0247
150,tw,0.019,207,V3,0.0247
150,tg,0.42,1,V3,0.546
150,vi,0.116,1,V3,0.15080000000000002
150,vi,0.072,173,V3,0.0936
150,vi,0.072,158,V3,0.0936
150,vi,0.072,292,V3,0.0936
150,sn,0.117,1,V3,0.1521
150,sn,0.098,1,V3,0.1274
150,sn,0.006,281,V3,0.0078000000000000005
150,sn,0.006,236,V3,0.0078000000000000005
